year,term,session,question,kind,booklet,sourcePdf,sourcePages,pageCount,points,marksText,calculatorPolicy,answer,learningOutcome,learningOutcomeSource,mgSourcePdf,mgSourcePages,diagnostics,preview
2013,jun,June 2013,9,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[17],1,1.0,1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[21],[],"Question 9 1 mark 109 Given that ( ) ( ) ( ) ( ) ( ) { } 1, 3 , 2, 5 , 3, 4 , 4, 2 , f x = find ( ) ( ) 3 . f f"
2013,jun,June 2013,10,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[18],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[22],[],"Question 10 2 marks 110 Given the graphs of ( ) f x and ( ) g x below, ( ) f x sketch the graph of ( ) ( ). y f x g x = − x y 1 1 x 1 1 x 1 1 ( ) g x y y"
2013,jun,June 2013,11,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[19],1,2.0,2 marks,no-calculator,,"R2, R3",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[23],[],"Question 11 2 marks 111 Given the graph of ( ), y f x = describe the transformations to obtain the graph of the function ( ) 2 6 . y f x = − "
2013,jun,June 2013,12,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[19],1,1.0,1 mark,no-calculator,,R5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[23],[],"Question 12 1 mark 112 Given ( ) ( ) ( ) ( ) { } 3, 4 , 2, 7 , 8, 6 , f x = − state the domain of the resulting function after ( ) f x is reflected through the line . y x ="
2013,jun,June 2013,13,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[20],1,3.0,3 marks,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[24],[],Question 13 3 marks 113 Determine the value of y in the following equation: log 27 log 3 2log x x x y − = 
2013,jun,June 2013,14,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[20],1,1.0,1 mark,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[24],[],"Question 14 1 mark 114 Angle θ, measuring 5 , 4 π is drawn in standard position as shown below. Determine the measures of all angles in the interval [ ] 4 , 2 −π π that are coterminal with θ. y x θ"
2013,jun,June 2013,15,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[21],1,3.0,3 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,"[25, 26]",[],Question 15 3 marks 115 Prove the identity below for all permissible values of x: 2 2 sin cos cos sec 1 x x x x = − + Left-Hand Side Right-Hand Side
2013,jun,June 2013,16,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb1.pdf,[22],1,3.0,3 marks,no-calculator,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[27],[],Question 16 3 marks 116 Solve algebraically: 2 4 5 nC n = +
2013,jun,June 2013,17,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,C,P2,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[31],[],Question 17 1 mark How many different arrangements are possible when arranging all of the letters of the word SEPTEMBER? a) 9! b) 6!3! c) 9! 3! d) 6! 3! 
2013,jun,June 2013,18,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,T1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[31],[],Question 18 1 mark Which one of the following angles terminates in Quadrant III? a) 3 radians b) 7 5 π radians c) 210 −  d) 500 
2013,jun,June 2013,19,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[5],1,1.0,1 mark,no-calculator,A,P4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[31],[],Question 19 1 mark There are 13 terms in the expansion of ( )2 3 . n x y − Determine the value of .n a) 6 b) 6.5 c) 7 d) 26
2013,jun,June 2013,20,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,A,T4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[32],[],Question 20 1 mark Which of the following is true about the periods of the three functions below? ( ) 2sin3 2 f π   = −     θ θ ( ) sin3 6 g = + θ θ ( ) 3sin 6 k = + θ θ a) The graphs of ( ) f θ and ( ) g θ have the same period. b) The graphs of ( ) g θ and ( ) k θ have the same period. c) All
2013,jun,June 2013,21,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,D,T5,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[32],[],"Question 21 1 mark Which of the following represents the general solution to the equation tan 1? = − θ a) 2 , I 4 k k π = + π ∈ θ b) , I 4 k k θ π = + π ∈ c) 2 , I 4 k k θ 3π = + π ∈ d) , I 4 k k θ 3π = + π ∈ "
2013,jun,June 2013,22,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[6],1,1.0,1 mark,no-calculator,D,R4,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[32],[],"Question 22 1 mark If ( ) 3, 2 − is a point on the graph of ( ), y f x = what point must be on the graph of ( ) 2 1 ? y f x = + a) ( ) 4, 1 − b) ( ) 4, 4 − c) ( ) 2, 1 d) ( ) 2, 4 −"
2013,jun,June 2013,23,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[7],1,1.0,1 mark,no-calculator,B,R9,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[33],[],Question 23 1 mark Which equation is represented by the graph sketched below? a) 1 2 x y −  =   b) 1 2 x y  =   c) 2x y = d) 2x y = − 
2013,jun,June 2013,24,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[7],1,1.0,1 mark,no-calculator,C,R12,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[33],[],Question 24 1 mark What is the degree of the polynomial represented below? a) 2 b) 3 c) 4 d) 5 y x y x −4 −3 −2 −1 1 2 3 4 −4 −3 −2 −1 1 2 3 4
2013,jun,June 2013,25,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[8],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[34],[],"Question 25 1 mark 117 Given the graph of 2cos 1 y x = π + below, determine another equation that will produce the same graph. "
2013,jun,June 2013,26,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[8],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[35],[],"Question 26 2 marks 118 Given ( ) 3 f x = and ( ) 2, g x x = + determine the domain and range of ( ) ( ) ( ) . f x h x g x = Domain: Range: y = x y 1 1"
2013,jun,June 2013,27,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[9],1,2.0,2 marks,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[35],[],Question 27 2 marks 119 Explain how to find the exact value of sec . 6 19π       
2013,jun,June 2013,28,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[9],1,1.0,1 mark,no-calculator,,R6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[36],[],"Question 28 1 mark 120 Given ( ) 4 , f x x = − verify that ( ) ( ) 1 . f x f x − ="
2013,jun,June 2013,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[10],1,3.0,3 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[37],[],Question 29 3 marks 121 Sketch the graph of: ( ) ( )( )( )2 2 3 1 f x x x x = − + + Label the x-intercepts and y-intercept. y x
2013,jun,June 2013,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[11],1,1.0,1 mark,no-calculator,,R7,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[38],[],Question 30 1 mark 122 Which expression has a larger value? 2 3 log 36 or log 80 Justify your answer. 
2013,jun,June 2013,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[11],1,1.0,1 mark,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[39],[],Question 31 1 mark 123 The graph below represents the equation 3 2 6 5 10. y ax x x = + + − What must be true about the value of a? Explain your reasoning. y x
2013,jun,June 2013,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[12],1,2.0,2 marks,no-calculator,,T2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[40],[],"Question 32 2 marks 124 The terminal arm of an angle θ, in standard position, intersects the unit circle in Quadrant IV at a point 5 P , . 4 y       Determine the value of sinθ."
2013,jun,June 2013,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[13],1,2.0,2 marks,no-calculator,,"R1, R2",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[41],[],"Question 33 2 marks 125 Given the sinusoidal function ( ) f x below, sketch the graph of ( ) ( ) 1. g x f x = − y x 1 ( ) f x   ( ) g x y x 90"
2013,jun,June 2013,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[14],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[42],[],"Question 34 2 marks 126 The graph of a rational function, ( ), f x has a point of discontinuity when 2 x = and an asymptote when 4. x = Write a possible equation for ( ). f x "
2013,jun,June 2013,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[14],1,2.0,2 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[42],[],"Question 35 2 marks 127 Given that ( )1 x − is one of the factors, express 3 57 56 x x − + as a product of factors."
2013,jun,June 2013,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[15],1,2.0,2 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,"[43, 44]",[],"Question 36 2 marks 128 Give an example using values for A and B, in degrees or radians, to verify that ( ) cos cos cos A B A B + = + is not an identity. Left-Hand Side Right-Hand Side"
2013,jun,June 2013,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[16],1,3.0,3 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[45],[],Question 37 3 marks 129 Sketch the graph of 1 2 y x = + − and verify that the value of the x-intercept is the same as the solution to the equation 1 2 0. x + − = y x 1 1
2013,jun,June 2013,38,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[17],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[46],[],Question 38 1 mark 130 Mohamed is asked to sketch the graph of tan . y x = His graph is shown below. Explain why his graph is incorrect. y x 2 π 1
2013,jun,June 2013,39,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[18],1,2.0,2 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[47],[],"Question 39 2 marks 131 On the interval 0 2 ≤ π, θ < identify the non-permissible values of θ for the trigonometric identity: 1 tan cot = θ θ"
2013,jun,June 2013,40,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[19],1,4.0,a) 2 marks; b) 2 marks,no-calculator,,"a) R9; b) R2, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[48],[],Question 40 a) 2 marks b) 2 marks 132 133 a) Sketch the graph of ( ) ln . y x = b) Sketch the graph of ( ) ln 2 . y x = − − y x y x
2013,jun,June 2013,41,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[20],1,2.0,2 marks,no-calculator,,"R1, R13",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[49],[],"Question 41 2 marks 134 Given ( ) 2 = − f x x and ( ) 3 , g x x = write the equation for ( ) ( ) ( ). h x f g x = What are the restrictions on the domain of ( )? h x Explain your reasoning."
2013,jun,June 2013,42,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[21],1,3.0,3 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[50],[],"Question 42 3 marks 135 Sketch the graph of ( ) 10cos 2 2 y x π   = −     over the interval [ ] 0, 6 . x y"
2013,jun,June 2013,43,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[22],1,4.0,4 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[51],[],Question 43 4 marks 136 Sketch the graph of the function ( ) 2 2 . x f x x x = − y x 1 1
2013,jun,June 2013,44,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[23],1,2.0,2 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[52],[],Question 44 2 marks 137 Is ( ) 3 x − a factor of 4 3 2 3 1? x x x x − − + − Justify your answer.
2013,jun,June 2013,45,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_13_jun_sb2.pdf,[24],1,2.0,2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_13_jun_mg.pdf,[53],[],"Question 45 2 marks 138 Given ( ) 1 f x x = − and ( ) 2, g x x = write the equation of ( ) ( ) y f g x = and sketch the graph. y x 1 1"
2014,jan,January 2014,1,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[11],1,2.0,2 marks,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[12],[],"Question 1 2 marks 101 Find the coterminal angle to 27 5 π over the interval ) 360 , 0 . −    Pre-Calculus Mathematics: Booklet 1 (January 2014) 3"
2014,jan,January 2014,2,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[12],1,3.0,3 marks,calculator-active,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[14],[],Question 2 3 marks 102 Solve the following equation over the interval 0 2 θ < ≤ π. ( )( ) tan 3 tan 1 0 − + = θ θ 4 Pre-Calculus Mathematics: Booklet 1 (January 2014)
2014,jan,January 2014,3,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[13],1,2.0,2 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,"[16, 17]",[],Question 3 2 marks 103 An earthquake in Vancouver had a magnitude of 6.3 on the Richter scale. An earthquake in Japan had a magnitude of 8.9 on the Richter scale. How many times more intense was the Japan earthquake than the Vancouver earthquake? You may use the formula below: 0 0 log where is the m
2014,jan,January 2014,4,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[14],1,2.0,2 marks,calculator-active,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[20],[],Question 4 2 marks 104 Find and simplify the last term in the expansion of ( )7 2 3 . − y x 6 Pre-Calculus Mathematics: Booklet 1 (January 2014)
2014,jan,January 2014,5,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[15],1,3.0,3 marks,calculator-active,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[22],[],"Question 5 3 marks 105 Given log 9 1.129 and log 4 0.712, a a = = find the value of log 12. a Pre-Calculus Mathematics: Booklet 1 (January 2014) 7"
2014,jan,January 2014,6,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[16],1,2.0,2 marks,calculator-active,,P2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[24],[],Question 6 2 marks 106 How many different ways can 4 girls and 4 boys be arranged in a row if the girls and the boys must alternate? Note: A calculator is not required for the remaining test questions. 8 Pre-Calculus Mathematics: Booklet 1 (January 2014)
2014,jan,January 2014,7,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[17],1,4.0,4 marks,no-calculator,,"T3, T5, T6",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,"[26, 27]",[],"Question 7 4 marks 107 Solve the following equation over the interval [ ] 0, 2 . π 2cos 2 1 0 θ − = Pre-Calculus Mathematics: Booklet 1 (January 2014) 9"
2014,jan,January 2014,8,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[18],1,1.0,1 mark,no-calculator,,R4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[30],[],Question 8 1 mark 108 Alex incorrectly explains to Rashid that the graph of ( ) 2 5 y f x = + means you first move the graph of ( ) y f x = up 5 units and then multiply the y values by 2. Explain to Rashid the correct way to transform the graph. 
2014,jan,January 2014,9,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_14_jan_sb1.pdf,[18],1,1.0,1 mark,no-calculator,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_14_jan_mg.pdf,[32],[],Question 9 1 mark 109 Sketch the angle of 5 radians in standard position. y x 10 Pre-Calculus Mathematics: Booklet 1 (January 2014)
